manufacturer,model,year,mileage,engine,transmission,drivetrain,fuel_type,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop,price
Acura,ILX Technology Package,2019,34300,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,,,0,0,1,Michigan Auto,3.9,4.7,26,,22995
Acura,ILX Base,2019,40054,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Ebony,1,1,0,DriveTime of Marietta,,4.7,26,400,24997
Acura,ILX Base,2021,12991,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Front-wheel Drive,Gasoline,,Black,,,,,,,4.9,3,,26999
Acura,ILX Premium & A-SPEC Packages,2020,52654,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Ebony,0,0,1,N & N Auto Sales Inc.,,4.6,17,498,24998
Acura,ILX Premium Package,2018,37091,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Bellanova White Pearl,Parchment,0,0,1,Off Lease Only Bradenton,4.8,4.6,20,,22499
Acura,ILX 2.4L,2016,79786,2.4L I4 16V GDI DOHC,8-Speed,Front-wheel Drive,Gasoline,,Gray,,1,0,1,Victory Mitsubishi,4.2,4.4,44,200,13795
Acura,ILX Base,2017,61896,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,White,Parchment,1,0,0,Sullivan Auto Trading Inc.,2.8,4.7,38,2381,17998
Acura,ILX Premium & A-SPEC Packages,2021,14662,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Red,0,0,1,Pride Auto Sales,3.5,4.9,3,555,29995
Acura,ILX 2.0L,2015,96067,2.0L I4 16V MPFI SOHC,5-Speed Automatic,Front-wheel Drive,Gasoline,24-35,Silver Moon Metallic,Ebony,0,0,1,Too Hot Motors,,4.7,23,,14995
Acura,ILX Premium Package,2019,21215,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,0,1,1,Vandergriff Acura,4,4.7,26,,25987
Acura,ILX Premium Package,2019,32585,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Ebony,0,0,1,Car City Wholesale,4.5,4.7,26,2432,22721
Acura,ILX,2016,114728,2.4L I4 16V GDI DOHC,DCT Automatic,Front-wheel Drive,Gasoline,,White,,1,0,0,Prime Motors LLC,3.1,4.4,44,400,15495
Acura,ILX,2019,50358,,8 Speed Dual-Clutch,,,,Performance Red Pearl,Ebony,0,1,1,Radley Acura,4,4.7,26,125,22694
Acura,ILX 2.0L w/Premium Package,2014,99558,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Crystal Black Pearl,Ebony,0,0,1,AutoLenders Exton,3.7,4.7,32,292,15991
Acura,ILX 2.4L,2016,58770,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-36,Black,Ebony,1,0,0,Millennium Motors,,4.4,44,1000,20980
Acura,ILX Special Edition,2018,39555,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,San Marino Red,Parchment,0,0,0,Hertz Car Sales Indianapolis,,4.6,20,100,21400
Acura,ILX 2.0L w/Premium Package,2014,45730,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Bellanova White Pearl,Ebony,0,0,0,Lee Auto Group,4.6,4.7,32,1000,15000
Acura,ILX Base,2018,29997,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Gray,Ebony,0,1,1,Costa Mesa Buick GMC,,4.6,20,800,23988
Acura,ILX,2017,59335,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Catalina Blue Pearl,Graystone,0,0,0,White Bear Subaru,4.7,4.7,38,600,19995
Acura,ILX,2019,31946,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,,,0,1,1,Pristine Mitsubishi,2.5,4.7,26,,21495
Acura,ILX ONE OWNER W/ POWER MOONROOF&MORE!!!,2018,35682,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Gray,Ebony,0,1,0,Lexdan Automotive,4.4,4.6,20,1020,21990
Acura,ILX Premium & A-SPEC Packages,2020,25820,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Ebony,0,1,1,Rockland Motors,,4.6,17,,26995
Acura,ILX,2018,38076,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Silver,Graystone,1,0,1,CarMax Birmingham - Offering Express Pickup and Home Delivery,,4.6,20,,22998
Acura,ILX,2022,7630,,8 Speed Dual-Clutch,,Gasoline,,Platinum White Pearl,Ebony,0,1,1,Island Acura,4.7,,0,,29979
Acura,ILX Technology Package,2019,26729,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,,0,0,1,Honda of Fort Myers,4,4.7,26,,22990
Acura,ILX Premium Package,2020,37203,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Espresso,1,1,1,Niello Acura,1.8,4.6,17,,26455
Acura,ILX 2.4L w/Premium Package,2015,81883,2.4L I4 16V MPFI DOHC,6-Speed Manual,Front-wheel Drive,Gasoline,22-31,Black,Ebony,1,0,1,Elk Grove Subaru,4.9,4.7,23,1000,15988
Acura,ILX Base,2020,15353,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",Automatic,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,0,1,1,Acura Highland Park,4.9,4.6,17,1826,25000
Acura,ILX Premium & A-SPEC Packages,2021,22036,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,1,1,Rick Case Acura,4.7,4.9,3,510,26490
Acura,ILX w/Premium Pkg,2019,41776,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,FWD,Gasoline,24-34,White,,0,1,1,Piazza Hyundai of West Chester,4.3,4.7,26,,23825
Acura,ILX Premium Package,2019,22876,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Lunar Silver Metallic,Ebony,0,1,1,AutoMax Preowned Framingham,4.5,4.7,26,500,26000
Acura,ILX Technology Plus Package,2018,41124,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve","Auto, 8-Spd DCT SpdShft",Front-wheel Drive,Gasoline,25-35,White,Tan,0,0,1,Eclipse Motor Co. LLC,,4.6,20,,24950
Acura,ILX 2.0L w/Premium Package,2014,106100,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Bellanova White Pearl,Parchment,1,0,1,Faith's Toyota Westminster,4.1,4.7,32,810,13778
Acura,ILX Premium Package,2017,41126,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Crystal Black Pearl,Graystone,0,0,0,Fox Ford Mazda,4.9,4.7,38,100,19998
Acura,ILX 2.0L w/Premium Package,2013,108054,2.0L,Automatic 5-Speed,Front-wheel Drive,Gasoline,35-35,Silver,Black,1,0,1,VP Auto,,4.6,47,1000,11999
Acura,ILX Premium & A-SPEC Packages,2019,41546,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,1,0,1,Courtesy Kia,3.9,4.7,26,100,24558
Acura,ILX Premium & A-SPEC Packages,2022,6758,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Red,0,1,1,Rick Case Acura,4.7,,0,323,28499
Acura,ILX Premium & A-SPEC Packages,2019,44172,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Red,Red,0,1,1,House of Kars,4.4,4.7,26,,27995
Acura,ILX Base,2018,29997,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Gray,Ebony,0,1,1,Costa Mesa Buick GMC,,4.6,20,800,23988
Acura,ILX 2.4L w/Premium Package,2014,115276,Premium Unleaded I-4 2.4 L/144,Manual,Front-wheel Drive,Gasoline,22-31,CRYSTAL BLACK PEARL,,0,1,1,Walser Polar Mazda,4.9,4.7,32,201,13998
Acura,ILX,2020,24234,,8 Speed Dual-Clutch,,,,Modern Steel Metallic,Ebony,0,1,0,Mile High Acura,,4.6,17,,26900
Acura,ILX Base,2017,47028,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Catalina Blue Pearl,Graystone,0,0,0,Don Ayres Acura,5,4.7,38,380,20315
Acura,ILX Premium Package,2018,75498,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Gray,Graystone,0,0,1,Phil Smith Acura,4.8,4.6,20,1526,17915
Acura,ILX Premium Package,2019,9501,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,1,1,Acura of Avon,4.4,4.7,26,1012,26876
Acura,ILX Premium Package,2021,35740,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,0,1,Huntsville Toyota,,4.9,3,,25600
Acura,ILX w/Premium Pkg,2017,43025,Premium Unleaded I-4 2.4 L/144,Automatic,Front-wheel Drive,Gasoline,25-35,Crystal Black Pearl,Graystone,1,0,0,Zeigler Toyota of Racine,3.7,4.7,38,1000,19490
Acura,ILX Premium Package,2021,29836,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Lunar Silver Metallic,Ebony,0,1,1,"Napleton Florida - Delivery from West Palm Beach, Florida for Naples/Fort Myers",,4.9,3,200,24690
Acura,ILX Premium Package,2018,17606,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Modern Steel Metallic,Ebony,0,1,1,Off Lease Only Miami,5,4.6,20,704,22295
Acura,ILX Technology Package,2019,17941,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Graystone,0,1,1,M & A Motors,4.5,4.7,26,,26995
Acura,ILX Premium & A-SPEC Packages,2019,18356,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,1,1,Steve White Volkswagen Audi - Greenville,4.5,4.7,26,,28995
Acura,ILX Premium Package,2020,21224,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Ebony,0,1,1,Davis Acura,4.7,4.6,17,,26436
Acura,ILX Base,2021,22572,Premium Unleaded I-4 2.4 L/144,Automatic,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Ebony,0,1,1,Bridgewater Acura,4.7,4.9,3,702,24999
Acura,ILX 2.0L w/Premium Package,2013,134963,2.0L I4 16V MPFI SOHC,5-Speed Automatic,Front-wheel Drive,Gasoline,,Silver,Ebony,0,0,1,Driven Pre-Owned,,4.6,47,,13500
Acura,ILX Premium Package,2022,12585,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Espresso,,,,Autosport Acura of Denville,4.9,,0,,28092
Acura,ILX Base,2019,54195,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,,,,Eddie Tourelle's Northpark Hyundai,4.6,4.7,26,1444,23151
Acura,ILX Premium & A-SPEC Packages,2022,5275,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Gray,Red,0,1,0,Acura of Boston,4.8,,0,1911,28888
Acura,ILX 2.4L w/Premium Package,2015,81883,2.4L I4 16V MPFI DOHC,6-Speed Manual,Front-wheel Drive,Gasoline,22-31,Black,Ebony,1,0,1,Elk Grove Subaru,4.9,4.7,23,1000,15988
Acura,ILX 2.0L w/Premium Package,2013,103780,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Black,Ebony,1,0,0,Best Buy Auto Sales,2.9,4.6,47,,13500
Acura,ILX Premium Package,2020,25048,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Espresso,0,0,1,Grieco Mazda of Delray Beach,3.3,4.6,17,200,24998
Acura,ILX Premium & A-SPEC Packages,2021,2002,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,1,1,Vandergriff Acura,4,4.9,3,,31735
Acura,ILX Base,2020,36937,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,0,1,1,Chevy Chase Acura,4.7,4.6,17,,22104
Acura,ILX Premium Package,2018,33571,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Crystal Black Pearl,,1,0,1,Brooklyn Volkswagen,3.8,4.6,20,,18798
Acura,ILX Premium and A-SPEC Packages,2019,34003,Premium Unleaded I-4 2.4 L/144,Automatic,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Red,0,1,1,Ed Martin Chrysler Dodge Jeep RAM,4.7,4.7,26,183,26811
Acura,ILX Premium Package,2020,33824,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,1,0,Brotherton Cadillac NW,,4.6,17,232,25888
Acura,ILX Base,2017,86235,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Crystal Black Pearl,Ebony,0,0,0,NorthWest Motors,,4.7,38,1004,16999
Acura,ILX 2.0L w/Premium Package,2013,53545,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Silver,Ebony,1,0,0,Championship 54,,4.6,47,,19500
Acura,ILX 2.0L,2014,64593,2.0L I4 16V MPFI SOHC,5-Speed Automatic,Front-wheel Drive,Gasoline,24-35,Crystal Black Pearl,Ebony,0,0,0,The Car Lot,3.5,4.7,32,1000,16995
Acura,ILX,2022,7362,,8 Speed Dual-Clutch,,Gasoline,,Majestic Black Pearl,Red,0,,1,Motorcars Acura Volvo,,,0,,30990
Acura,ILX Technology & A-Spec Pkgs,2022,15735,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Red,0,1,0,Nalley Acura,4.7,,0,200,31791
Acura,ILX Base,2019,34241,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Lunar Silver Metallic,Ebony,0,1,1,BMW of Freeport,4.8,4.7,26,1282,21943
Acura,ILX 2.4L,2016,69030,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-36,Blue,Graystone,0,0,0,B & D Auto Sales,,4.4,44,,17500
Acura,ILX 2.4L,2016,50170,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-36,Black,Ebony,0,0,1,AutoNation Subaru Arapahoe,4.6,4.4,44,,19999
Acura,ILX 2.4L,2016,72447,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-36,Black,Ebony,1,0,0,CarMax Frederick - Offering Express Pickup and Home Delivery,,4.4,44,,20998
Acura,ILX Premium & A-SPEC Packages,2019,33498,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,FWD,Gasoline,24-34,Modern Steel Metallic,Ebony,0,1,1,Niello Acura,1.8,4.7,26,,28785
Acura,ILX Premium & A-SPEC Packages,2021,27122,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",Automatic,Front-wheel Drive,Gasoline,24-34,,,,,,Beaver Chevrolet,3.7,4.9,3,,33923
Acura,ILX w/AcuraWatch Plus,2017,74555,Engine: 2.4L 16-Valve DOHC i-VTEC,Automatic,Front-wheel Drive,Gasoline,25-35,Crystal Black Pearl,Ebony,1,0,0,Maximum Auto Outlet,2.6,4.7,38,,18995
Acura,ILX Technology Package,2020,54618,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",Automatic,Front-wheel Drive,Gasoline,24-34,Lunar Silver Metallic,Black,0,1,1,M Sport Motor Cars,3.5,4.6,17,1404,19500
Acura,ILX Premium Package,2017,77202,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Lunar Silver Metallic,Graystone,1,0,1,California Motor Trade 3,3.3,4.7,38,300,16999
Acura,ILX Premium & A-SPEC Packages,2021,21122,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,FWD,Gasoline,24-34,Black,,0,1,1,Paragon Acura,4.7,4.9,3,,36700
Acura,ILX Premium & A-SPEC Packages,2022,4109,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,0,1,1,CarSquad,4.9,,0,,30999
Acura,ILX Premium Package,2016,69751,2.4L I4 16V GDI DOHC,Automatic,Front-wheel Drive,Gasoline,,Gray,Ebony,1,1,1,MINI of Stevens Creek,4.4,4.4,44,,18955
Acura,ILX Premium Package,2018,33137,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Gray,Ebony,0,0,1,Gerald Subaru of Naperville,4.9,4.6,20,100,22995
Acura,ILX Premium & A-SPEC Packages,2022,2850,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Black,,0,1,0,Acura of Boston,4.8,,0,689,29999
Acura,ILX TECHNOLOGY&A-SPEC PACKAGES,2020,41834,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Ebony,0,1,1,Carter Acura,,4.6,17,3000,28991
Acura,ILX 2.4L,2016,60819,Premium Unleaded I-4 2.4 L/144,Automatic,Front-wheel Drive,Gasoline,25-36,Basque Red Pearl II,Parchment,0,0,1,Piazza Acura / Honda of Reading,4.7,4.4,44,272,18490
Acura,ILX 2.0L,2015,36547,"2L I-4 i-VTEC variable valve control, engine with 150HP",5-SPEED A/T,Front-wheel Drive,Gasoline,24-35,Silver Moon Metallic,Ebony,1,0,1,Shirlie Slack Mitsubishi,3.6,4.7,23,,20990
Acura,ILX Premium Package,2020,18378,2.4L,,Front-wheel Drive,,0-34,Platinum White Pearl,Ebony,,,,Hertrich Acura,4.6,4.6,17,,26498
Acura,ILX w/Premium Pkg,2019,26789,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Ebony,1,1,1,BMW of Lancaster,4.4,4.7,26,1000,24346
Acura,ILX Premium & A-SPEC Packages,2021,32655,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Red,0,1,1,Plaza Auto Mall,4,4.9,3,1536,29338
Acura,ILX 2.0L Technology,2015,80693,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Bellanova White Pearl,Parchment,0,0,1,Silver Star Motors,4.8,4.7,23,1300,13495
Acura,ILX Premium & A-SPEC Packages,2022,5360,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Red,1,1,0,Acura of Stockton,5,,0,,31366
Acura,ILX Premium & A-SPEC Packages,2020,23518,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Red,1,1,1,Toyota of Massapequa,2.4,4.6,17,1900,25995
Acura,ILX Premium Package,2020,28490,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,1,1,Rick Case Acura,4.7,4.6,17,490,22982
Acura,ILX Premium & A-SPEC Packages,2020,25234,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Red,0,1,1,Automotive Avenues,4.8,4.6,17,,25495
Acura,ILX Premium Package,2022,24683,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,White,Espresso,0,1,1,Plaza Auto Mall,4,,0,1424,28758
Acura,ILX 2.0L w/Premium Package,2013,67177,2.0L I4 16V MPFI SOHC,5-Speed Automatic,Front-wheel Drive,Gasoline,,Gray,Ebony,0,0,0,DriveTime of Woodbridge,,4.6,47,,18895
Acura,ILX AcuraWatch Plus Package,2017,69166,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",Automatic,Front-wheel Drive,Gasoline,25-35,Gray,,1,0,1,Gateway Auto Inc.,,4.7,38,700,18999
Acura,ILX 2.0L Technology,2013,83350,2.0L I4 16V MPFI SOHC,Automatic,Front-wheel Drive,Gasoline,,Crystal Black Pearl,Ebony,0,0,1,EchoPark Automotive Charlotte,4.7,4.6,47,900,13499
Acura,ILX,2017,80197,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Black,,0,0,0,DriveTime of Lubbock,,4.7,38,,21395
Acura,ILX Premium Package,2019,35121,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Graystone,0,0,1,Jim's Auto Sales,,4.7,26,,25580
Acura,ILX Base,2019,42658,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Ebony,0,0,0,Off Lease Only Broward,4.9,4.7,26,100,21199
Acura,ILX Premium Package,2020,5607,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Espresso,0,1,1,Chevy Chase Acura,4.7,4.6,17,,26853
Acura,ILX Base,2020,18659,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Silver,Ebony,0,1,1,Grieco Honda,4.7,4.6,17,298,24998
Acura,ILX Premium Package,2016,85950,2.4L I4 16V GDI DOHC,Automatic,Front-wheel Drive,Gasoline,,Crystal Black Pearl,Ebony,1,0,1,AutoLenders Egg Harbor Township,4.1,4.4,44,300,18150
Acura,ILX Premium Package,2019,22423,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,FWD,Gasoline,24-34,Black,Ebony,0,1,1,Volkswagen of Fallston,3.4,4.7,26,,25999
Acura,ILX,2020,27897,,8 Speed Dual-Clutch,,,,Majestic Black Pearl,Ebony,0,1,0,Open Road Acura of East Brunswick,,4.6,17,788,24000
Acura,ILX Premium Package,2022,8908,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Espresso,0,1,0,Curry Acura,4.8,,0,,27900
Acura,ILX w/Technology Plus Pkg,2017,65886,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,25-35,Lunar Silver Metallic,,0,1,1,Gilchrist Chevrolet Buick GMC,4.3,4.7,38,3564,21318
Acura,ILX Premium & A-SPEC Packages,2022,18397,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,,Red,0,1,1,Fordham Toyota,4.7,,0,,28995
Acura,ILX Technology Package,2020,13054,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,FWD,Gasoline,24-34,White,,0,1,1,Acura of Abington,4.8,4.6,17,2000,24991
Acura,ILX Premium & A-SPEC Packages,2020,53860,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,1,1,Advantage BMW Midtown,4.6,4.6,17,,26185
Acura,ILX Base,2019,12711,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,1,1,Paragon Acura,4.7,4.7,26,876,21447
Acura,ILX Premium & A-SPEC Packages,2019,31206,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Majestic Black Pearl,Red,0,1,1,Larson Hyundai,4.2,4.7,26,596,27560
Acura,ILX TECHNOLOGY&A-SPEC PACKAGES,2022,21016,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Platinum White Pearl,Ebony,0,1,1,Vandergriff Acura,4,,0,,31422
Acura,ILX,2020,27146,,8 Speed Dual-Clutch,,,,Platinum White Pearl,Ebony,0,1,1,Springfield Acura,3.9,4.6,17,610,23877
Acura,ILX Premium & A-SPEC Packages,2019,42685,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,0,1,Buick GMC of Beaverton,3.3,4.7,26,200,26990
Acura,ILX 2.0L w/Premium Package,2013,89757,"2L I-4 i-VTEC variable valve control, engine with 150HP",Automatic,Front-wheel Drive,Gasoline,24-35,Crystal Black Pearl,Parchment,1,0,1,Omega AutoSports of Fishers,,4.6,47,500,13899
Acura,ILX Premium Package,2020,10619,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Gray,Graystone,0,1,1,Plaza Auto Mall,4,4.6,17,1536,24748
Acura,ILX 2.0L Technology,2013,81418,2.0L I4 16V MPFI SOHC,5-Speed Automatic with SportShift,Front-wheel Drive,Gasoline,,White,Ebony,1,0,1,Nexton Motors LLC,4.2,4.6,47,,13995
Acura,ILX 2.0L Technology,2014,57504,"2L I-4 i-VTEC variable valve control, engine with 150HP",Automatic,Front-wheel Drive,Gasoline,24-35,Gray,,0,0,1,Romeo Chevrolet Buick GMC,4.5,4.7,32,505,15400
Acura,ILX Base,2021,18375,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Performance Red Pearl,Ebony,0,1,1,Ed Napleton Acura Kia,3.3,4.9,3,1500,24995
